$GNGGA,142508.00,4811.9327134,N,00300.8810284,W,4,12,0.60,122.057,M,49.185,M,1.0,0000*7E
$GNGGA,142508.20,4811.9327143,N,00300.8810260,W,4,12,0.60,122.057,M,49.185,M,0.2,0000*75
$GNGGA,142508.40,4811.9327136,N,00300.8810248,W,4,12,0.60,122.060,M,49.185,M,0.4,0000*79
$GNGGA,142508.60,4811.9327133,N,00300.8810270,W,4,12,0.60,122.058,M,49.185,M,0.6,0000*7C
$GNGGA,142508.80,4811.9327132,N,00300.8810259,W,4,12,0.60,122.055,M,49.185,M,0.8,0000*7B
$GNGGA,142509.00,4811.9327138,N,00300.8810254,W,4,12,0.60,122.053,M,49.185,M,1.0,0000*7A
$GNGGA,142509.20,4811.9327146,N,00300.8810257,W,4,12,0.60,122.053,M,49.185,M,0.2,0000*71
$GNGGA,142509.40,4811.9327147,N,00300.8810249,W,4,12,0.60,122.051,M,49.185,M,0.4,0000*7D
$GNGGA,142509.60,4811.9327155,N,00300.8810261,W,4,12,0.60,122.055,M,49.185,M,0.6,0000*70
$GNGGA,142509.80,4811.9327139,N,00300.8810271,W,4,12,0.60,122.050,M,49.185,M,0.8,0000*7E
$GNGGA,142510.00,4811.9327139,N,00300.8810252,W,4,12,0.60,122.048,M,49.185,M,1.0,0000*7F
$GNGGA,142510.20,4811.9327156,N,00300.8810256,W,4,12,0.60,122.054,M,49.185,M,0.2,0000*7E
$GNGGA,142510.40,4811.9327159,N,00300.8810270,W,4,12,0.60,122.055,M,49.185,M,0.4,0000*74
$GNGGA,142510.60,4811.9327159,N,00300.8810285,W,4,12,0.60,122.053,M,49.185,M,0.6,0000*78
$GNGGA,142510.80,4811.9327160,N,00300.8810289,W,4,12,0.60,122.049,M,49.185,M,0.8,0000*75
$GNGGA,142511.00,4811.9327150,N,00300.8810283,W,4,12,0.60,122.048,M,49.185,M,1.0,0000*7D
$GNGGA,142511.20,4811.9327148,N,00300.8810286,W,4,12,0.60,122.050,M,49.185,M,0.2,0000*79
$GNGGA,142511.40,4811.9327139,N,00300.8810299,W,4,12,0.60,122.043,M,49.185,M,0.4,0000*73
$GNGGA,142511.60,4811.9327146,N,00300.8810299,W,4,12,0.60,122.039,M,49.185,M,0.6,0000*76
$GNGGA,142511.80,4811.9327140,N,00300.8810304,W,4,12,0.60,122.043,M,49.185,M,0.8,0000*78
$GNGGA,142512.00,4811.9327136,N,00300.8810285,W,4,12,0.60,122.044,M,49.185,M,1.0,0000*74
$GNGGA,142512.20,4811.9327148,N,00300.8810268,W,4,12,0.60,122.047,M,49.185,M,0.2,0000*7C
$GNGGA,142512.40,4811.9327149,N,00300.8810280,W,4,12,0.60,122.047,M,49.185,M,0.4,0000*7B
$GNGGA,142512.60,4811.9327146,N,00300.8810263,W,4,12,0.60,122.046,M,49.185,M,0.6,0000*78
$GNGGA,142512.80,4811.9327141,N,00300.8810250,W,4,12,0.60,122.044,M,49.185,M,0.8,0000*7D
$GNGGA,142513.00,4811.9327143,N,00300.8810250,W,4,12,0.60,122.046,M,49.185,M,1.0,0000*7D
$GNGGA,142513.20,4811.9327139,N,00300.8810290,W,4,12,0.60,122.051,M,49.185,M,0.2,0000*7B
$GNGGA,142513.40,4811.9327139,N,00300.8810270,W,4,12,0.60,122.047,M,49.185,M,0.4,0000*72
$GNGGA,142513.60,4811.9327139,N,00300.8810262,W,4,12,0.60,122.044,M,49.185,M,0.6,0000*72
$GNGGA,142513.80,4811.9327145,N,00300.8810267,W,4,12,0.60,122.048,M,49.185,M,0.8,0000*70
$GNGGA,142514.00,4811.9327161,N,00300.8810268,W,4,12,0.60,122.050,M,49.185,M,1.0,0000*76
$GNGGA,142514.20,4811.9327172,N,00300.8810290,W,4,12,0.60,122.057,M,49.185,M,0.2,0000*75
$GNGGA,142514.40,4811.9327180,N,00300.8810290,W,4,12,0.60,122.053,M,49.185,M,0.4,0000*7C
$GNGGA,142514.60,4811.9327199,N,00300.8810290,W,4,12,0.60,122.056,M,49.185,M,0.6,0000*71
$GNGGA,142514.80,4811.9327202,N,00300.8810308,W,4,12,0.60,122.058,M,49.185,M,0.8,0000*7E
$GNGGA,142515.00,4811.9327213,N,00300.8810302,W,4,12,0.60,122.057,M,49.185,M,1.0,0000*7B
$GNGGA,142515.20,4811.9327222,N,00300.8810340,W,4,12,0.60,122.064,M,49.185,M,0.2,0000*7E
$GNGGA,142515.40,4811.9327163,N,00300.8810328,W,4,12,0.60,122.060,M,49.185,M,0.4,0000*72
$GNGGA,142515.60,4811.9327138,N,00300.8810291,W,4,12,0.60,122.051,M,49.185,M,0.6,0000*7D
$GNGGA,142515.80,4811.9327126,N,00300.8810286,W,4,12,0.60,122.047,M,49.185,M,0.8,0000*73
$GNGGA,142516.00,4811.9327179,N,00300.8810301,W,4,12,0.60,122.052,M,49.185,M,1.0,0000*71
$GNGGA,142516.20,4811.9327182,N,00300.8810346,W,4,12,0.60,122.048,M,49.185,M,0.2,0000*7C
$GNGGA,142516.40,4811.9327217,N,00300.8810358,W,4,12,0.60,122.047,M,49.185,M,0.4,0000*73
$GNGGA,142516.60,4811.9327235,N,00300.8810313,W,4,12,0.63,122.038,M,49.185,M,0.6,0000*77
$GNGGA,142516.80,4811.9327254,N,00300.8810304,W,4,12,0.63,122.041,M,49.185,M,0.8,0000*78
$GNGGA,142517.00,4811.9327264,N,00300.8810366,W,4,12,0.63,122.038,M,49.185,M,1.0,0000*71
$GNGGA,142517.20,4811.9327305,N,00300.8810392,W,4,12,0.63,122.035,M,49.185,M,0.2,0000*70
$GNGGA,142517.40,4811.9327278,N,00300.8810411,W,4,12,0.60,122.043,M,49.185,M,0.4,0000*75
