$GNGGA,141112.80,4811.9349323,N,00300.8373754,W,1,12,0.59,134.578,M,49.185,M,,*5F
$GNGGA,141113.00,4811.9349334,N,00300.8373728,W,1,12,0.59,134.582,M,49.185,M,,*5E
$GNGGA,141113.20,4811.9349354,N,00300.8373727,W,1,12,0.57,134.589,M,49.185,M,,*50
$GNGGA,141113.40,4811.9349369,N,00300.8373727,W,1,12,0.57,134.589,M,49.185,M,,*58
$GNGGA,141113.60,4811.9349368,N,00300.8373694,W,1,12,0.57,134.594,M,49.185,M,,*5E
$GNGGA,141113.80,4811.9349387,N,00300.8373680,W,1,12,0.57,134.597,M,49.185,M,,*57
$GNGGA,141114.00,4811.9349387,N,00300.8373654,W,1,12,0.57,134.602,M,49.185,M,,*5E
$GNGGA,141114.20,4811.9349396,N,00300.8373650,W,1,12,0.57,134.605,M,49.185,M,,*5F
$GNGGA,141114.40,4811.9349409,N,00300.8373649,W,1,12,0.57,134.613,M,49.185,M,,*57
$GNGGA,141114.60,4811.9349418,N,00300.8373631,W,1,12,0.57,134.613,M,49.185,M,,*5A
$GNGGA,141114.80,4811.9349443,N,00300.8373624,W,1,12,0.57,134.623,M,49.185,M,,*5D
$GNGGA,141115.00,4811.9349452,N,00300.8373607,W,1,12,0.57,134.626,M,49.185,M,,*50
$GNGGA,141115.20,4811.9349468,N,00300.8373602,W,1,12,0.57,134.628,M,49.185,M,,*50
$GNGGA,141115.40,4811.9349486,N,00300.8373604,W,1,12,0.57,134.627,M,49.185,M,,*5F
$GNGGA,141115.60,4811.9349501,N,00300.8373604,W,1,12,0.57,134.634,M,49.185,M,,*51
$GNGGA,141115.80,4811.9349496,N,00300.8373598,W,1,12,0.57,134.643,M,49.185,M,,*56
$GNGGA,141116.00,4811.9349503,N,00300.8373575,W,1,12,0.57,134.647,M,49.185,M,,*57
$GNGGA,141116.20,4811.9349518,N,00300.8373565,W,1,12,0.57,134.646,M,49.185,M,,*5F
$GNGGA,141116.40,4811.9349525,N,00300.8373544,W,1,12,0.57,134.648,M,49.185,M,,*5A
$GNGGA,141116.60,4811.9349541,N,00300.8373550,W,1,12,0.57,134.654,M,49.185,M,,*52
$GNGGA,141116.80,4811.9349567,N,00300.8373547,W,1,12,0.57,134.656,M,49.185,M,,*5C
$GNGGA,141117.00,4811.9349587,N,00300.8373537,W,1,12,0.57,134.663,M,49.185,M,,*5A
$GNGGA,141117.20,4811.9349601,N,00300.8373548,W,1,12,0.57,134.665,M,49.185,M,,*5B
$GNGGA,141117.40,4811.9349625,N,00300.8373543,W,1,12,0.57,134.670,M,49.185,M,,*54
$GNGGA,141117.60,4811.9349630,N,00300.8373530,W,1,12,0.57,134.674,M,49.185,M,,*52
$GNGGA,141117.80,4811.9349636,N,00300.8373522,W,1,12,0.57,134.678,M,49.185,M,,*55
$GNGGA,141118.00,4811.9349646,N,00300.8373519,W,1,12,0.57,134.687,M,49.185,M,,*5D
$GNGGA,141118.20,4811.9349653,N,00300.8373497,W,1,12,0.57,134.691,M,49.185,M,,*5B
