$GNGGA,145941.00,4811.9170690,N,00300.9274923,W,4,12,0.50,121.998,M,49.186,M,1.0,0000*77
$GNGGA,145941.20,4811.9170731,N,00300.9274949,W,4,12,0.50,122.013,M,49.186,M,0.2,0000*79
$GNGGA,145941.40,4811.9170752,N,00300.9274958,W,4,12,0.50,122.015,M,49.186,M,0.4,0000*7A
$GNGGA,145941.60,4811.9170766,N,00300.9274957,W,4,12,0.50,122.012,M,49.186,M,0.6,0000*75
$GNGGA,145941.80,4811.9170808,N,00300.9274968,W,4,12,0.50,122.010,M,49.186,M,0.8,0000*7C
$GNGGA,145942.00,4811.9170825,N,00300.9274977,W,4,12,0.50,122.012,M,49.186,M,1.0,0000*7D
$GNGGA,145942.20,4811.9170867,N,00300.9274976,W,4,12,0.50,122.016,M,49.186,M,0.2,0000*7F
$GNGGA,145942.40,4811.9170896,N,00300.9274990,W,4,12,0.50,122.014,M,49.186,M,0.4,0000*7B
$GNGGA,145942.60,4811.9170925,N,00300.9274991,W,4,12,0.50,122.012,M,49.186,M,0.6,0000*75
$GNGGA,145942.80,4811.9170954,N,00300.9274999,W,4,12,0.50,122.012,M,49.186,M,0.8,0000*7B
$GNGGA,145943.00,4811.9170977,N,00300.9275002,W,4,12,0.50,122.009,M,49.186,M,1.0,0000*7A
$GNGGA,145943.20,4811.9171014,N,00300.9275037,W,4,12,0.50,122.014,M,49.186,M,0.2,0000*7C
$GNGGA,145943.40,4811.9171041,N,00300.9275047,W,4,12,0.50,122.014,M,49.186,M,0.4,0000*7B
$GNGGA,145943.60,4811.9171081,N,00300.9275056,W,4,12,0.50,122.011,M,49.186,M,0.6,0000*72
$GNGGA,145943.80,4811.9171112,N,00300.9275072,W,4,12,0.50,122.012,M,49.186,M,0.8,0000*7C
$GNGGA,145944.00,4811.9171132,N,00300.9275077,W,4,12,0.50,122.010,M,49.186,M,1.0,0000*7F
$GNGGA,145944.20,4811.9171163,N,00300.9275087,W,4,12,0.50,122.014,M,49.186,M,0.2,0000*71
$GNGGA,145944.40,4811.9171185,N,00300.9275087,W,4,12,0.50,122.014,M,49.186,M,0.4,0000*79
$GNGGA,145944.60,4811.9171210,N,00300.9275103,W,4,12,0.50,122.013,M,49.186,M,0.6,0000*7C
$GNGGA,145944.80,4811.9171243,N,00300.9275113,W,4,12,0.50,122.012,M,49.186,M,0.8,0000*7A
$GNGGA,145945.00,4811.9171264,N,00300.9275130,W,4,12,0.50,122.014,M,49.186,M,1.0,0000*78
$GNGGA,145945.20,4811.9171308,N,00300.9275118,W,4,12,0.50,122.013,M,49.186,M,0.2,0000*7F
$GNGGA,145945.40,4811.9171339,N,00300.9275130,W,4,12,0.50,122.013,M,49.186,M,0.4,0000*77
$GNGGA,145945.60,4811.9171362,N,00300.9275143,W,4,12,0.50,122.012,M,49.186,M,0.6,0000*7C
$GNGGA,145945.80,4811.9171389,N,00300.9275149,W,4,12,0.50,122.012,M,49.186,M,0.8,0000*73
$GNGGA,145946.00,4811.9171408,N,00300.9275147,W,4,12,0.50,122.010,M,49.186,M,1.0,0000*73
$GNGGA,145946.20,4811.9171457,N,00300.9275149,W,4,12,0.50,122.013,M,49.186,M,0.2,0000*75
$GNGGA,145946.40,4811.9171488,N,00300.9275170,W,4,12,0.50,122.010,M,49.186,M,0.4,0000*7E
$GNGGA,145946.60,4811.9171510,N,00300.9275178,W,4,12,0.50,122.010,M,49.186,M,0.6,0000*76
$GNGGA,145946.80,4811.9171537,N,00300.9275179,W,4,12,0.50,122.008,M,49.186,M,0.8,0000*7B
$GNGGA,145947.00,4811.9171560,N,00300.9275189,W,4,12,0.50,122.007,M,49.186,M,1.0,0000*79
$GNGGA,145947.20,4811.9171600,N,00300.9275198,W,4,12,0.50,122.016,M,49.186,M,0.2,0000*7D
$GNGGA,145947.40,4811.9171624,N,00300.9275214,W,4,12,0.50,122.017,M,49.186,M,0.4,0000*7D
$GNGGA,145947.60,4811.9171652,N,00300.9275220,W,4,12,0.50,122.018,M,49.186,M,0.6,0000*74
$GNGGA,145947.80,4811.9171676,N,00300.9275238,W,4,12,0.50,122.012,M,49.186,M,0.8,0000*71
$GNGGA,145948.00,4811.9171699,N,00300.9275241,W,4,12,0.50,122.013,M,49.186,M,1.0,0000*71
$GNGGA,145948.20,4811.9171739,N,00300.9275253,W,4,12,0.49,122.010,M,49.186,M,1.2,0000*72
$GNGGA,145948.40,4811.9171768,N,00300.9275251,W,4,12,0.49,122.019,M,49.186,M,0.4,0000*7C
$GNGGA,145948.60,4811.9171797,N,00300.9275263,W,4,12,0.49,122.017,M,49.186,M,0.6,0000*73
$GNGGA,145948.80,4811.9171819,N,00300.9275277,W,4,12,0.49,122.014,M,49.186,M,0.8,0000*7C
$GNGGA,145949.00,4811.9171854,N,00300.9275284,W,4,12,0.49,122.014,M,49.186,M,1.0,0000*79
$GNGGA,145949.20,4811.9171880,N,00300.9275265,W,4,12,0.49,122.017,M,49.186,M,0.2,0000*7D
$GNGGA,145949.40,4811.9171912,N,00300.9275267,W,4,12,0.49,122.014,M,49.186,M,0.4,0000*76
$GNGGA,145949.60,4811.9171936,N,00300.9275290,W,4,12,0.49,122.017,M,49.186,M,0.6,0000*7B
$GNGGA,145949.80,4811.9171955,N,00300.9275299,W,4,12,0.49,122.015,M,49.186,M,0.8,0000*75
$GNGGA,145950.00,4811.9171978,N,00300.9275306,W,4,12,0.49,122.013,M,49.186,M,1.0,0000*72
$GNGGA,145950.20,4811.9172009,N,00300.9275304,W,4,12,0.49,122.015,M,49.186,M,0.2,0000*7B
$GNGGA,145950.40,4811.9172042,N,00300.9275303,W,4,12,0.49,122.015,M,49.186,M,0.4,0000*73
$GNGGA,145950.60,4811.9172065,N,00300.9275316,W,4,12,0.49,122.014,M,49.186,M,0.6,0000*73
$GNGGA,145950.80,4811.9172096,N,00300.9275340,W,4,12,0.49,122.013,M,49.186,M,0.8,0000*7B
