$GNGGA,170414.60,4811.9341835,N,00300.8376550,W,4,12,0.59,136.006,M,49.185,M,0.6,0000*74
$GNGGA,170414.80,4811.9341833,N,00300.8376558,W,4,12,0.59,136.005,M,49.185,M,0.8,0000*79
$GNGGA,170415.00,4811.9341824,N,00300.8376555,W,4,12,0.59,136.008,M,49.185,M,1.0,0000*7F
$GNGGA,170415.20,4811.9341818,N,00300.8376580,W,4,12,0.59,136.014,M,49.185,M,0.2,0000*74
$GNGGA,170415.40,4811.9341831,N,00300.8376583,W,4,12,0.59,136.013,M,49.185,M,0.4,0000*7B
$GNGGA,170415.60,4811.9341816,N,00300.8376575,W,4,12,0.59,136.015,M,49.185,M,0.6,0000*71
$GNGGA,170415.80,4811.9341823,N,00300.8376569,W,4,12,0.59,136.013,M,49.185,M,0.8,0000*7C
$GNGGA,170416.00,4811.9341838,N,00300.8376587,W,4,12,0.59,136.017,M,49.185,M,1.0,0000*70
$GNGGA,170416.20,4811.9341828,N,00300.8376573,W,4,12,0.59,136.008,M,49.185,M,0.2,0000*75
$GNGGA,170416.40,4811.9341830,N,00300.8376568,W,4,12,0.56,136.008,M,49.185,M,0.4,0000*79
$GNGGA,170416.60,4811.9341819,N,00300.8376557,W,4,12,0.56,136.005,M,49.185,M,0.6,0000*73
$GNGGA,170416.80,4811.9341822,N,00300.8376551,W,4,12,0.56,136.006,M,49.185,M,0.8,0000*7E
$GNGGA,170417.00,4811.9341825,N,00300.8376554,W,4,12,0.56,136.006,M,49.185,M,1.0,0000*7C
$GNGGA,170417.20,4811.9341823,N,00300.8376554,W,4,12,0.56,136.017,M,49.185,M,0.2,0000*7B
$GNGGA,170417.40,4811.9341824,N,00300.8376553,W,4,12,0.56,136.016,M,49.185,M,0.4,0000*7A
$GNGGA,170417.60,4811.9341818,N,00300.8376535,W,4,12,0.56,136.017,M,49.185,M,0.6,0000*74
$GNGGA,170417.80,4811.9341815,N,00300.8376538,W,4,12,0.56,136.016,M,49.185,M,0.8,0000*75
$GNGGA,170418.00,4811.9341810,N,00300.8376526,W,4,12,0.56,136.015,M,49.185,M,1.0,0000*72
$GNGGA,170418.20,4811.9341808,N,00300.8376539,W,4,12,0.56,136.017,M,49.185,M,0.2,0000*76
$GNGGA,170418.40,4811.9341804,N,00300.8376542,W,4,12,0.56,136.012,M,49.185,M,0.4,0000*73
$GNGGA,170418.60,4811.9341788,N,00300.8376533,W,4,12,0.56,136.016,M,49.185,M,0.6,0000*7A
$GNGGA,170418.80,4811.9341796,N,00300.8376524,W,4,12,0.56,136.013,M,49.185,M,0.8,0000*76
