$GNGGA,160429.40,4811.9329963,N,00300.8866015,W,4,12,0.59,122.021,M,49.185,M,0.4,0000*79
$GNGGA,160429.60,4811.9329992,N,00300.8866374,W,4,12,0.59,122.023,M,49.185,M,0.6,0000*71
$GNGGA,160429.80,4811.9330035,N,00300.8866759,W,4,12,0.59,122.012,M,49.185,M,0.8,0000*74
$GNGGA,160430.00,4811.9330051,N,00300.8867083,W,4,12,0.59,122.014,M,49.185,M,1.0,0000*78
$GNGGA,160430.20,4811.9330027,N,00300.8867434,W,4,12,0.59,122.016,M,49.185,M,1.2,0000*73
$GNGGA,160430.40,4811.9330015,N,00300.8867816,W,4,12,0.59,122.015,M,49.185,M,0.4,0000*7C
$GNGGA,160430.60,4811.9329987,N,00300.8868149,W,4,12,0.59,122.022,M,49.185,M,0.6,0000*7E
$GNGGA,160430.80,4811.9329948,N,00300.8868461,W,4,12,0.59,122.023,M,49.185,M,0.8,0000*73
$GNGGA,160431.00,4811.9329887,N,00300.8868799,W,4,12,0.59,122.014,M,49.185,M,1.0,0000*71
$GNGGA,160431.20,4811.9329823,N,00300.8869061,W,4,12,0.59,122.014,M,49.185,M,0.2,0000*7F
$GNGGA,160431.40,4811.9329761,N,00300.8869334,W,4,12,0.59,122.016,M,49.185,M,0.4,0000*77
$GNGGA,160431.60,4811.9329680,N,00300.8869586,W,4,12,0.62,122.011,M,49.185,M,0.6,0000*79
$GNGGA,160431.80,4811.9329601,N,00300.8869873,W,4,12,0.62,122.011,M,49.185,M,0.8,0000*77
$GNGGA,160432.00,4811.9329514,N,00300.8870132,W,4,12,0.62,122.014,M,49.185,M,1.0,0000*73
$GNGGA,160432.20,4811.9329426,N,00300.8870387,W,4,12,0.62,122.022,M,49.185,M,0.2,0000*7B
$GNGGA,160432.40,4811.9329362,N,00300.8870636,W,4,12,0.62,122.021,M,49.185,M,0.4,0000*70
$GNGGA,160432.60,4811.9329292,N,00300.8870825,W,4,12,0.62,122.020,M,49.185,M,0.6,0000*73
$GNGGA,160432.80,4811.9329211,N,00300.8871036,W,4,12,0.62,122.017,M,49.185,M,0.8,0000*77
$GNGGA,160433.00,4811.9329149,N,00300.8871212,W,4,12,0.62,122.014,M,49.185,M,1.0,0000*7E
$GNGGA,160433.20,4811.9329124,N,00300.8871365,W,4,12,0.62,122.015,M,49.185,M,0.2,0000*74
$GNGGA,160433.40,4811.9329082,N,00300.8871535,W,4,12,0.62,122.015,M,49.185,M,0.4,0000*7A
$GNGGA,160433.60,4811.9329018,N,00300.8871690,W,4,12,0.62,122.015,M,49.185,M,0.6,0000*75
$GNGGA,160433.80,4811.9328963,N,00300.8871865,W,4,12,0.62,122.018,M,49.185,M,0.8,0000*78
$GNGGA,160434.00,4811.9328915,N,00300.8872017,W,4,12,0.62,122.021,M,49.185,M,1.0,0000*7B
$GNGGA,160434.20,4811.9328880,N,00300.8872154,W,4,12,0.62,122.027,M,49.185,M,0.2,0000*77
$GNGGA,160434.40,4811.9328837,N,00300.8872305,W,4,12,0.62,122.029,M,49.185,M,0.4,0000*73
$GNGGA,160434.60,4811.9328805,N,00300.8872416,W,4,12,0.62,122.026,M,49.185,M,0.6,0000*78
$GNGGA,160434.80,4811.9328779,N,00300.8872528,W,4,12,0.62,122.022,M,49.185,M,0.8,0000*74
