datetime, temperature [°], salinity [psu], sound speed velocity [m/s]
2019-10-09 12:31:36,17.61,0.08,1475.051
2019-10-09 12:31:37,17.62,0.08,1475.057
2019-10-09 12:31:38,17.62,0.08,1475.070
2019-10-09 12:31:39,17.62,0.08,1475.077
2019-10-09 12:31:40,17.61,0.08,1475.077
2019-10-09 12:31:41,17.61,0.08,1475.077
2019-10-09 12:31:42,17.61,0.08,1475.060
2019-10-09 12:31:43,17.60,0.08,1475.051
2019-10-09 12:31:44,17.59,0.08,1475.047
2019-10-09 12:31:45,17.58,0.08,1475.031
2019-10-09 12:31:46,17.56,0.08,1474.998
2019-10-09 12:31:47,17.55,0.08,1474.944
2019-10-09 12:31:48,17.55,0.08,1474.903
2019-10-09 12:31:49,17.54,0.08,1474.866
2019-10-09 12:31:50,17.54,0.08,1474.846
2019-10-09 12:31:51,17.53,0.08,1474.826
2019-10-09 12:31:52,17.51,0.08,1474.811
2019-10-09 12:31:53,17.50,0.08,1474.787
2019-10-09 12:31:54,17.50,0.08,1474.726
2019-10-09 12:31:55,17.49,0.08,1474.693
2019-10-09 12:31:56,17.46,0.08,1474.675
2019-10-09 12:31:57,17.44,0.08,1474.656
2019-10-09 12:31:58,17.41,0.08,1474.577
2019-10-09 12:31:59,17.40,0.08,1474.491
2019-10-09 12:32:00,17.38,0.08,1474.406
2019-10-09 12:32:01,17.37,0.08,1474.350
2019-10-09 12:32:02,17.36,0.08,1474.297
2019-10-09 12:32:03,17.35,0.08,1474.255
2019-10-09 12:32:04,17.34,0.08,1474.222
2019-10-09 12:32:05,17.34,0.08,1474.202
2019-10-09 12:32:06,17.33,0.08,1474.175
2019-10-09 12:32:07,17.33,0.08,1474.156
2019-10-09 12:32:08,17.32,0.08,1474.146
2019-10-09 12:32:09,17.32,0.08,1474.126
2019-10-09 12:32:10,17.32,0.08,1474.110
2019-10-09 12:32:11,17.32,0.08,1474.096
2019-10-09 12:32:12,17.31,0.08,1474.088
2019-10-09 12:32:13,17.31,0.08,1474.088
2019-10-09 12:32:14,17.31,0.08,1474.081
2019-10-09 12:32:15,17.31,0.08,1474.080
2019-10-09 12:32:16,17.31,0.08,1474.077
2019-10-09 12:32:17,17.31,0.08,1474.067
2019-10-09 12:32:18,17.30,0.08,1474.057
2019-10-09 12:32:19,17.31,0.08,1474.057
2019-10-09 12:32:20,17.31,0.08,1474.057
2019-10-09 12:32:21,17.31,0.08,1474.060
2019-10-09 12:32:22,17.31,0.08,1474.067
2019-10-09 12:32:23,17.31,0.08,1474.067
2019-10-09 12:32:24,17.31,0.08,1474.067
2019-10-09 12:32:25,17.31,0.08,1474.067
2019-10-09 12:32:26,17.31,0.08,1474.067
2019-10-09 12:32:27,17.31,0.08,1474.067
2019-10-09 12:32:28,17.31,0.08,1474.070
2019-10-09 12:32:29,17.31,0.08,1474.070
2019-10-09 12:32:30,17.31,0.08,1474.077
2019-10-09 12:32:31,17.32,0.08,1474.077
2019-10-09 12:32:32,17.32,0.08,1474.080
2019-10-09 12:32:33,17.32,0.08,1474.090
2019-10-09 12:32:34,17.32,0.08,1474.096
2019-10-09 12:32:35,17.32,0.08,1474.100
2019-10-09 12:32:36,17.32,0.08,1474.100
2019-10-09 12:32:37,17.32,0.08,1474.100
2019-10-09 12:32:38,17.32,0.08,1474.100
2019-10-09 12:32:39,17.31,0.08,1474.100
2019-10-09 12:32:40,17.31,0.08,1474.096
2019-10-09 12:32:41,17.31,0.08,1474.080
2019-10-09 12:32:42,17.30,0.08,1474.070
2019-10-09 12:32:43,17.30,0.08,1474.057
2019-10-09 12:32:44,17.30,0.08,1474.047
2019-10-09 12:32:45,17.30,0.07,1474.047
2019-10-09 12:32:46,17.30,0.08,1474.040
2019-10-09 12:32:47,17.30,0.08,1474.040
2019-10-09 12:32:48,17.30,0.08,1474.037
2019-10-09 12:32:49,17.30,0.08,1474.037
2019-10-09 12:32:50,17.30,0.08,1474.030
2019-10-09 12:32:51,17.30,0.08,1474.027
2019-10-09 12:32:52,17.30,0.08,1474.020
2019-10-09 12:32:53,17.29,0.08,1474.020
2019-10-09 12:32:54,17.29,0.08,1474.020
2019-10-09 12:32:55,17.29,0.08,1474.014
2019-10-09 12:32:56,17.29,0.08,1474.014
2019-10-09 12:32:57,17.29,0.08,1474.014
2019-10-09 12:32:58,17.29,0.08,1474.011
2019-10-09 12:32:59,17.29,0.08,1474.011
2019-10-09 12:33:00,17.29,0.08,1474.004
2019-10-09 12:33:01,17.29,0.08,1474.004
2019-10-09 12:33:02,17.29,0.08,1474.004
2019-10-09 12:33:03,17.29,0.08,1474.001
2019-10-09 12:33:04,17.29,0.08,1474.001
2019-10-09 12:33:05,17.29,0.08,1474.001
2019-10-09 12:33:06,17.30,0.08,1474.011
2019-10-09 12:33:07,17.31,0.08,1474.014
2019-10-09 12:33:08,17.35,0.08,1474.027
2019-10-09 12:33:09,17.38,0.08,1474.080
2019-10-09 12:33:10,17.40,0.08,1474.185
2019-10-09 12:33:11,17.42,0.08,1474.287
2019-10-09 12:33:12,17.44,0.08,1474.366
2019-10-09 12:33:13,17.46,0.08,1474.436
2019-10-09 12:33:14,17.47,0.08,1474.491
2019-10-09 12:33:15,17.49,0.08,1474.551
2019-10-09 12:33:16,17.51,0.08,1474.597
2019-10-09 12:33:17,17.53,0.08,1474.664
2019-10-09 12:33:18,17.55,0.08,1474.733
2019-10-09 12:33:19,17.56,0.08,1474.802
2019-10-09 12:33:20,17.57,0.08,1474.857
2019-10-09 12:33:21,17.58,0.08,1474.903
2019-10-09 12:33:22,17.59,0.08,1474.936
2019-10-09 12:33:23,17.59,0.08,1474.965
2019-10-09 12:33:24,17.60,0.08,1474.992
2019-10-09 12:33:25,17.60,0.08,1475.001
2019-10-09 12:33:26,17.61,0.08,1475.018
2019-10-09 12:33:27,17.61,0.08,1475.031
2019-10-09 12:33:28,17.61,0.08,1475.047
2019-10-09 12:33:29,17.61,0.08,1475.057
2019-10-09 12:33:30,17.62,0.08,1475.060
2019-10-09 12:33:31,17.62,0.08,1475.070
2019-10-09 12:33:32,17.62,0.08,1475.087
2019-10-09 12:33:33,17.62,0.08,1475.087
2019-10-09 12:33:34,17.61,0.08,1475.087
2019-10-09 12:33:35,17.61,0.08,1475.087
2019-10-09 12:33:36,17.61,0.08,1475.070
2019-10-09 12:33:37,17.61,0.08,1475.070
2019-10-09 12:33:38,17.60,0.08,1475.051
2019-10-09 12:33:39,17.60,0.08,1475.041
2019-10-09 12:33:40,17.59,0.08,1475.031
2019-10-09 12:33:41,17.59,0.08,1475.011
2019-10-09 12:33:42,17.58,0.08,1474.998
2019-10-09 12:33:43,17.57,0.08,1474.978
2019-10-09 12:33:44,17.57,0.08,1474.962
2019-10-09 12:33:45,17.56,0.08,1474.936
2019-10-09 12:33:46,17.55,0.08,1474.913
2019-10-09 12:33:47,17.55,0.08,1474.887
2019-10-09 12:33:48,17.54,0.08,1474.864
2019-10-09 12:33:49,17.54,0.08,1474.841
2019-10-09 12:33:50,17.54,0.08,1474.831
2019-10-09 12:33:51,17.54,0.08,1474.821
2019-10-09 12:33:52,17.54,0.08,1474.818
2019-10-09 12:33:53,17.53,0.08,1474.818
2019-10-09 12:33:54,17.53,0.08,1474.808
2019-10-09 12:33:55,17.52,0.08,1474.798
2019-10-09 12:33:56,17.52,0.08,1474.782
2019-10-09 12:33:57,17.52,0.08,1474.772
2019-10-09 12:33:58,17.52,0.08,1474.762
2019-10-09 12:33:59,17.51,0.08,1474.749
2019-10-09 12:34:00,17.51,0.08,1474.742
2019-10-09 12:34:01,17.51,0.08,1474.736
2019-10-09 12:34:02,17.51,0.08,1474.733
2019-10-09 12:34:03,17.51,0.08,1474.733
2019-10-09 12:34:04,17.52,0.08,1474.733
2019-10-09 12:34:05,17.52,0.08,1474.733
2019-10-09 12:34:06,17.52,0.08,1474.742
2019-10-09 12:34:07,17.52,0.08,1474.749
2019-10-09 12:34:08,17.52,0.08,1474.749
2019-10-09 12:34:09,17.52,0.08,1474.752
2019-10-09 12:34:10,17.52,0.08,1474.752
2019-10-09 12:34:11,17.53,0.08,1474.759
2019-10-09 12:34:12,17.53,0.08,1474.769
2019-10-09 12:34:13,17.53,0.08,1474.780
2019-10-09 12:34:14,17.53,0.08,1474.780
2019-10-09 12:34:15,17.52,0.08,1474.780
2019-10-09 12:34:16,17.52,0.08,1474.777
2019-10-09 12:34:17,17.52,0.08,1474.762
2019-10-09 12:34:18,17.51,0.08,1474.752
2019-10-09 12:34:19,17.51,0.08,1474.742
2019-10-09 12:34:20,17.52,0.08,1474.742
2019-10-09 12:34:21,17.52,0.08,1474.742
2019-10-09 12:34:22,17.52,0.08,1474.742
2019-10-09 12:34:23,17.52,0.08,1474.749
2019-10-09 12:34:24,17.52,0.08,1474.752
2019-10-09 12:34:25,17.52,0.08,1474.752
2019-10-09 12:34:26,17.52,0.08,1474.759
2019-10-09 12:34:27,17.52,0.08,1474.762
2019-10-09 12:34:28,17.53,0.08,1474.762
2019-10-09 12:34:29,17.53,0.08,1474.769
2019-10-09 12:34:30,17.53,0.08,1474.779
2019-10-09 12:34:31,17.54,0.08,1474.788
2019-10-09 12:34:32,17.54,0.08,1474.798
2019-10-09 12:34:33,17.55,0.08,1474.811
2019-10-09 12:34:34,17.55,0.08,1474.831
2019-10-09 12:34:35,17.56,0.08,1474.847
2019-10-09 12:34:36,17.57,0.08,1474.867
2019-10-09 12:34:37,17.58,0.08,1474.903
2019-10-09 12:34:38,17.58,0.08,1474.926
2019-10-09 12:34:39,17.59,0.08,1474.946
2019-10-09 12:34:40,17.59,0.08,1474.962
2019-10-09 12:34:41,17.60,0.08,1474.978
2019-10-09 12:34:42,17.61,0.08,1475.001
2019-10-09 12:34:43,17.61,0.08,1475.018
2019-10-09 12:34:44,17.62,0.08,1475.041
2019-10-09 12:34:45,17.62,0.08,1475.060
2019-10-09 12:34:46,17.63,0.08,1475.080
2019-10-09 12:34:47,17.63,0.08,1475.103
2019-10-09 12:34:48,17.63,0.08,1475.113
2019-10-09 12:34:49,17.63,0.08,1475.116
2019-10-09 12:34:50,17.63,0.08,1475.116
2019-10-09 12:34:51,17.63,0.08,1475.116
2019-10-09 12:34:52,17.62,0.08,1475.116
2019-10-09 12:34:53,17.61,0.08,1475.113
2019-10-09 12:34:54,17.61,0.08,1475.096
2019-10-09 12:34:55,17.60,0.08,1475.070
2019-10-09 12:34:56,17.59,0.08,1475.037
2019-10-09 12:34:57,17.59,0.08,1475.008
2019-10-09 12:34:58,17.58,0.08,1474.992
2019-10-09 12:34:59,17.57,0.08,1474.972
2019-10-09 12:35:00,17.56,0.08,1474.946
2019-10-09 12:35:01,17.55,0.08,1474.916
2019-10-09 12:35:02,17.54,0.08,1474.885
2019-10-09 12:35:03,17.52,0.08,1474.849
2019-10-09 12:35:04,17.51,0.08,1474.810
2019-10-09 12:35:05,17.50,0.08,1474.761
2019-10-09 12:35:06,17.48,0.08,1474.721
2019-10-09 12:35:07,17.47,0.08,1474.675
2019-10-09 12:35:08,17.47,0.08,1474.633
2019-10-09 12:35:09,17.46,0.08,1474.597
2019-10-09 12:35:10,17.45,0.08,1474.580
2019-10-09 12:35:11,17.44,0.08,1474.547
2019-10-09 12:35:12,17.42,0.08,1474.518
2019-10-09 12:35:13,17.40,0.08,1474.491
2019-10-09 12:35:14,17.39,0.08,1474.436
2019-10-09 12:35:15,17.38,0.08,1474.376
2019-10-09 12:35:16,17.37,0.08,1474.330
2019-10-09 12:35:17,17.36,0.08,1474.287
2019-10-09 12:35:18,17.35,0.08,1474.251
2019-10-09 12:35:19,17.34,0.08,1474.222
2019-10-09 12:35:20,17.34,0.08,1474.195
2019-10-09 12:35:21,17.33,0.08,1474.175
2019-10-09 12:35:22,17.33,0.08,1474.156
2019-10-09 12:35:23,17.32,0.08,1474.139
2019-10-09 12:35:24,17.32,0.08,1474.119
2019-10-09 12:35:25,17.31,0.08,1474.106
2019-10-09 12:35:26,17.31,0.08,1474.096
2019-10-09 12:35:27,17.31,0.08,1474.080
2019-10-09 12:35:28,17.31,0.08,1474.080
2019-10-09 12:35:29,17.31,0.08,1474.080
2019-10-09 12:35:30,17.31,0.08,1474.077
2019-10-09 12:35:31,17.31,0.08,1474.070
2019-10-09 12:35:32,17.31,0.08,1474.070
2019-10-09 12:35:33,17.31,0.08,1474.070
2019-10-09 12:35:34,17.31,0.08,1474.070
2019-10-09 12:35:35,17.31,0.08,1474.070
2019-10-09 12:35:36,17.31,0.08,1474.070
2019-10-09 12:35:37,17.31,0.08,1474.070
2019-10-09 12:35:38,17.31,0.08,1474.070
2019-10-09 12:35:39,17.31,0.08,1474.070
2019-10-09 12:35:40,17.31,0.08,1474.070
2019-10-09 12:35:41,17.31,0.08,1474.070
2019-10-09 12:35:42,17.31,0.08,1474.070
2019-10-09 12:35:43,17.31,0.07,1474.070
2019-10-09 12:35:44,17.31,0.08,1474.070
2019-10-09 12:35:45,17.31,0.08,1474.070
2019-10-09 12:35:46,17.31,0.07,1474.070
2019-10-09 12:35:47,17.31,0.08,1474.070
2019-10-09 12:35:48,17.31,0.08,1474.070
2019-10-09 12:35:49,17.31,0.08,1474.070
2019-10-09 12:35:50,17.31,0.08,1474.070
2019-10-09 12:35:51,17.31,0.08,1474.070
2019-10-09 12:35:52,17.31,0.08,1474.070
2019-10-09 12:35:53,17.31,0.08,1474.070
2019-10-09 12:35:54,17.31,0.08,1474.070
2019-10-09 12:35:55,17.31,0.08,1474.070
2019-10-09 12:35:56,17.31,0.08,1474.070
2019-10-09 12:35:57,17.31,0.08,1474.070
2019-10-09 12:35:58,17.31,0.08,1474.070
2019-10-09 12:35:59,17.31,0.08,1474.070
2019-10-09 12:36:00,17.31,0.08,1474.070
2019-10-09 12:36:01,17.31,0.08,1474.070
2019-10-09 12:36:02,17.31,0.08,1474.070
2019-10-09 12:36:03,17.31,0.08,1474.070
2019-10-09 12:36:04,17.32,0.08,1474.077
2019-10-09 12:36:05,17.32,0.08,1474.080
2019-10-09 12:36:06,17.32,0.08,1474.086
2019-10-09 12:36:07,17.32,0.08,1474.096
2019-10-09 12:36:08,17.32,0.08,1474.096
2019-10-09 12:36:09,17.33,0.08,1474.106
2019-10-09 12:36:10,17.33,0.08,1474.116
2019-10-09 12:36:11,17.32,0.08,1474.116
2019-10-09 12:36:12,17.32,0.08,1474.116
2019-10-09 12:36:13,17.32,0.08,1474.116
2019-10-09 12:36:14,17.32,0.08,1474.116
2019-10-09 12:36:15,17.32,0.08,1474.110
2019-10-09 12:36:16,17.32,0.08,1474.110
2019-10-09 12:36:17,17.32,0.08,1474.110
2019-10-09 12:36:18,17.32,0.08,1474.106
2019-10-09 12:36:19,17.31,0.08,1474.106
2019-10-09 12:36:20,17.31,0.07,1474.090
2019-10-09 12:36:21,17.31,0.08,1474.080
2019-10-09 12:36:22,17.31,0.08,1474.070
2019-10-09 12:36:23,17.31,0.08,1474.060
2019-10-09 12:36:24,17.31,0.08,1474.060
2019-10-09 12:36:25,17.31,0.08,1474.060
2019-10-09 12:36:26,17.31,0.08,1474.060
2019-10-09 12:36:27,17.31,0.08,1474.067
2019-10-09 12:36:28,17.31,0.08,1474.067
2019-10-09 12:36:29,17.31,0.08,1474.067
2019-10-09 12:36:30,17.31,0.08,1474.067
2019-10-09 12:36:31,17.31,0.08,1474.060
2019-10-09 12:36:32,17.30,0.08,1474.060
2019-10-09 12:36:33,17.30,0.08,1474.057
2019-10-09 12:36:34,17.30,0.08,1474.040
2019-10-09 12:36:35,17.30,0.08,1474.037
2019-10-09 12:36:36,17.30,0.08,1474.037
2019-10-09 12:36:37,17.30,0.08,1474.030
2019-10-09 12:36:38,17.30,0.08,1474.030
2019-10-09 12:36:39,17.30,0.08,1474.030
2019-10-09 12:36:40,17.29,0.08,1474.027
2019-10-09 12:36:41,17.30,0.08,1474.020
2019-10-09 12:36:42,17.29,0.08,1474.020
2019-10-09 12:36:43,17.30,0.08,1474.020
2019-10-09 12:36:44,17.29,0.08,1474.014
2019-10-09 12:36:45,17.29,0.08,1474.014
2019-10-09 12:36:46,17.29,0.08,1474.011
2019-10-09 12:36:47,17.29,0.07,1474.004
2019-10-09 12:36:48,17.29,0.08,1474.001
2019-10-09 12:36:49,17.29,0.08,1474.001
2019-10-09 12:36:50,17.29,0.08,1474.001
2019-10-09 12:36:51,17.29,0.08,1474.001
2019-10-09 12:36:52,17.29,0.08,1474.001
2019-10-09 12:36:53,17.29,0.08,1473.994
2019-10-09 12:36:54,17.29,0.07,1473.994
2019-10-09 12:36:55,17.29,0.07,1473.994
2019-10-09 12:36:56,17.29,0.08,1473.994
2019-10-09 12:36:57,17.29,0.08,1473.994
2019-10-09 12:36:58,17.29,0.08,1473.994
2019-10-09 12:36:59,17.29,0.08,1474.001
2019-10-09 12:37:00,17.29,0.08,1474.004
2019-10-09 12:37:01,17.30,0.08,1474.004
2019-10-09 12:37:02,17.30,0.08,1474.011
2019-10-09 12:37:03,17.34,0.08,1474.027
2019-10-09 12:37:04,17.37,0.08,1474.050
2019-10-09 12:37:05,17.39,0.08,1474.154
2019-10-09 12:37:06,17.40,0.08,1474.256
2019-10-09 12:37:07,17.41,0.08,1474.338
2019-10-09 12:37:08,17.42,0.08,1474.378
2019-10-09 12:37:09,17.42,0.08,1474.413
2019-10-09 12:37:10,17.43,0.08,1474.426
2019-10-09 12:37:11,17.45,0.08,1474.442
2019-10-09 12:37:12,17.46,0.08,1474.476
2019-10-09 12:37:13,17.47,0.08,1474.519
2019-10-09 12:37:14,17.48,0.08,1474.562
2019-10-09 12:37:15,17.50,0.08,1474.598
2019-10-09 12:37:16,17.51,0.08,1474.644
2019-10-09 12:37:17,17.52,0.08,1474.693
2019-10-09 12:37:18,17.53,0.08,1474.736
2019-10-09 12:37:19,17.54,0.08,1474.772
2019-10-09 12:37:20,17.55,0.08,1474.792
2019-10-09 12:37:21,17.55,0.08,1474.818
2019-10-09 12:37:22,17.56,0.08,1474.847
2019-10-09 12:37:23,17.57,0.08,1474.874
2019-10-09 12:37:24,17.57,0.08,1474.897
2019-10-09 12:37:25,17.57,0.08,1474.913
2019-10-09 12:37:26,17.57,0.08,1474.916
2019-10-09 12:37:27,17.57,0.08,1474.915
2019-10-09 12:37:28,17.57,0.08,1474.915
2019-10-09 12:37:29,17.56,0.08,1474.915
2019-10-09 12:37:30,17.56,0.08,1474.916
2019-10-09 12:37:31,17.55,0.08,1474.903
2019-10-09 12:37:32,17.54,0.08,1474.887
2019-10-09 12:37:33,17.54,0.08,1474.857
2019-10-09 12:37:34,17.54,0.08,1474.838
2019-10-09 12:37:35,17.54,0.08,1474.817
2019-10-09 12:37:36,17.54,0.08,1474.817
2019-10-09 12:37:37,17.54,0.08,1474.817
2019-10-09 12:37:38,17.54,0.08,1474.821
2019-10-09 12:37:39,17.54,0.08,1474.821
2019-10-09 12:37:40,17.54,0.08,1474.821
2019-10-09 12:37:41,17.54,0.08,1474.821
2019-10-09 12:37:42,17.54,0.08,1474.821
2019-10-09 12:37:43,17.53,0.08,1474.818
2019-10-09 12:37:44,17.53,0.08,1474.811
2019-10-09 12:37:45,17.53,0.08,1474.798
2019-10-09 12:37:46,17.53,0.08,1474.798
2019-10-09 12:37:47,17.53,0.08,1474.798
2019-10-09 12:37:48,17.53,0.08,1474.798
2019-10-09 12:37:49,17.53,0.08,1474.798
2019-10-09 12:37:50,17.53,0.08,1474.798
2019-10-09 12:37:51,17.53,0.08,1474.798
2019-10-09 12:37:52,17.53,0.08,1474.798
2019-10-09 12:37:53,17.53,0.08,1474.792
2019-10-09 12:37:54,17.53,0.08,1474.792
2019-10-09 12:37:55,17.53,0.08,1474.792
2019-10-09 12:37:56,17.53,0.08,1474.792
2019-10-09 12:37:57,17.54,0.08,1474.798
2019-10-09 12:37:58,17.53,0.08,1474.798
2019-10-09 12:37:59,17.53,0.08,1474.798
2019-10-09 12:38:00,17.52,0.08,1474.798
2019-10-09 12:38:01,17.52,0.08,1474.782
2019-10-09 12:38:02,17.51,0.08,1474.761
2019-10-09 12:38:03,17.51,0.08,1474.751
2019-10-09 12:38:04,17.51,0.08,1474.733
2019-10-09 12:38:05,17.50,0.08,1474.723
2019-10-09 12:38:06,17.50,0.08,1474.721
2019-10-09 12:38:07,17.49,0.08,1474.705
2019-10-09 12:38:08,17.49,0.08,1474.685
2019-10-09 12:38:09,17.48,0.08,1474.662
2019-10-09 12:38:10,17.48,0.08,1474.652
2019-10-09 12:38:11,17.47,0.08,1474.626
2019-10-09 12:38:12,17.47,0.08,1474.611
2019-10-09 12:38:13,17.47,0.08,1474.608
2019-10-09 12:38:14,17.48,0.08,1474.608
2019-10-09 12:38:15,17.48,0.08,1474.608
2019-10-09 12:38:16,17.48,0.08,1474.611
2019-10-09 12:38:17,17.48,0.08,1474.618
2019-10-09 12:38:18,17.48,0.08,1474.618
2019-10-09 12:38:19,17.48,0.08,1474.616
2019-10-09 12:38:20,17.48,0.08,1474.626
2019-10-09 12:38:21,17.48,0.08,1474.633
2019-10-09 12:38:22,17.48,0.08,1474.633
2019-10-09 12:38:23,17.47,0.08,1474.633
2019-10-09 12:38:24,17.47,0.08,1474.620
2019-10-09 12:38:25,17.47,0.08,1474.597
2019-10-09 12:38:26,17.48,0.08,1474.597
2019-10-09 12:38:27,17.48,0.08,1474.597
2019-10-09 12:38:28,17.48,0.08,1474.610
2019-10-09 12:38:29,17.49,0.08,1474.626
2019-10-09 12:38:30,17.49,0.08,1474.643
2019-10-09 12:38:31,17.50,0.08,1474.656
2019-10-09 12:38:32,17.50,0.08,1474.674
2019-10-09 12:38:33,17.50,0.08,1474.687
2019-10-09 12:38:34,17.50,0.08,1474.693
2019-10-09 12:38:35,17.51,0.08,1474.697
2019-10-09 12:38:36,17.51,0.08,1474.703
2019-10-09 12:38:37,17.51,0.08,1474.713
2019-10-09 12:38:38,17.51,0.08,1474.723
2019-10-09 12:38:39,17.52,0.08,1474.726
2019-10-09 12:38:40,17.51,0.08,1474.736
2019-10-09 12:38:41,17.51,0.08,1474.736
2019-10-09 12:38:42,17.51,0.08,1474.736
2019-10-09 12:38:43,17.52,0.08,1474.736
2019-10-09 12:38:44,17.52,0.08,1474.736
2019-10-09 12:38:45,17.52,0.08,1474.742
2019-10-09 12:38:46,17.52,0.08,1474.749
2019-10-09 12:38:47,17.52,0.08,1474.752
2019-10-09 12:38:48,17.52,0.08,1474.751
2019-10-09 12:38:49,17.52,0.08,1474.751
2019-10-09 12:38:50,17.51,0.08,1474.751
2019-10-09 12:38:51,17.51,0.08,1474.748
2019-10-09 12:38:52,17.51,0.08,1474.731
2019-10-09 12:38:53,17.51,0.08,1474.725
2019-10-09 12:38:54,17.50,0.08,1474.721
2019-10-09 12:38:55,17.50,0.08,1474.712
2019-10-09 12:38:56,17.50,0.08,1474.703
2019-10-09 12:38:57,17.50,0.08,1474.703
2019-10-09 12:38:58,17.50,0.08,1474.703
2019-10-09 12:38:59,17.50,0.08,1474.697
2019-10-09 12:39:00,17.50,0.08,1474.697
2019-10-09 12:39:01,17.50,0.08,1474.697
2019-10-09 12:39:02,17.50,0.08,1474.693
2019-10-09 12:39:03,17.50,0.08,1474.693
2019-10-09 12:39:04,17.51,0.08,1474.693
2019-10-09 12:39:05,17.51,0.08,1474.703
2019-10-09 12:39:06,17.51,0.08,1474.713
2019-10-09 12:39:07,17.51,0.08,1474.723
2019-10-09 12:39:08,17.52,0.08,1474.733
2019-10-09 12:39:09,17.52,0.08,1474.736
2019-10-09 12:39:10,17.52,0.08,1474.742
2019-10-09 12:39:11,17.52,0.08,1474.749
2019-10-09 12:39:12,17.52,0.08,1474.752
2019-10-09 12:39:13,17.52,0.08,1474.759
2019-10-09 12:39:14,17.52,0.08,1474.769
2019-10-09 12:39:15,17.52,0.08,1474.769
2019-10-09 12:39:16,17.52,0.08,1474.769
2019-10-09 12:39:17,17.52,0.08,1474.769
2019-10-09 12:39:18,17.52,0.08,1474.772
2019-10-09 12:39:19,17.52,0.08,1474.772
2019-10-09 12:39:20,17.52,0.08,1474.772
2019-10-09 12:39:21,17.52,0.08,1474.769
2019-10-09 12:39:22,17.52,0.08,1474.762
2019-10-09 12:39:23,17.52,0.08,1474.762
2019-10-09 12:39:24,17.52,0.08,1474.759
2019-10-09 12:39:25,17.52,0.08,1474.759
2019-10-09 12:39:26,17.52,0.08,1474.759
2019-10-09 12:39:27,17.53,0.08,1474.762
2019-10-09 12:39:28,17.52,0.08,1474.769
2019-10-09 12:39:29,17.52,0.08,1474.769
2019-10-09 12:39:30,17.52,0.08,1474.769
2019-10-09 12:39:31,17.52,0.08,1474.772
2019-10-09 12:39:32,17.52,0.08,1474.772
2019-10-09 12:39:33,17.52,0.08,1474.769
2019-10-09 12:39:34,17.52,0.08,1474.769
2019-10-09 12:39:35,17.51,0.08,1474.759
2019-10-09 12:39:36,17.51,0.08,1474.741
2019-10-09 12:39:37,17.51,0.08,1474.731
2019-10-09 12:39:38,17.51,0.08,1474.726
2019-10-09 12:39:39,17.51,0.08,1474.723
2019-10-09 12:39:40,17.51,0.08,1474.716
2019-10-09 12:39:41,17.51,0.08,1474.716
2019-10-09 12:39:42,17.51,0.08,1474.716
2019-10-09 12:39:43,17.51,0.08,1474.716
2019-10-09 12:39:44,17.51,0.08,1474.716
2019-10-09 12:39:45,17.51,0.08,1474.716
2019-10-09 12:39:46,17.51,0.08,1474.716
2019-10-09 12:39:47,17.51,0.08,1474.723
2019-10-09 12:39:48,17.51,0.08,1474.723
2019-10-09 12:39:49,17.51,0.08,1474.733
2019-10-09 12:39:50,17.51,0.08,1474.733
2019-10-09 12:39:51,17.51,0.08,1474.733
