datetime, temperature [°], salinity [psu], sound speed velocity [m/s]
2019-10-08 08:05:58,17.89,0.00,1475.858
2019-10-08 08:05:59,17.89,0.00,1475.861
2019-10-08 08:06:00,17.89,0.00,1475.861
2019-10-08 08:06:01,17.90,0.00,1475.871
2019-10-08 08:06:02,17.90,0.00,1475.871
2019-10-08 08:06:03,17.90,0.00,1475.881
2019-10-08 08:06:04,17.90,0.00,1475.887
2019-10-08 08:06:05,17.90,0.00,1475.890
2019-10-08 08:06:06,17.91,0.00,1475.897
2019-10-08 08:06:07,17.91,0.00,1475.900
2019-10-08 08:06:08,17.91,0.00,1475.907
2019-10-08 08:06:09,17.91,0.00,1475.910
2019-10-08 08:06:10,17.91,0.00,1475.916
2019-10-08 08:06:11,17.91,0.00,1475.926
2019-10-08 08:06:12,17.91,0.00,1475.929
2019-10-08 08:06:13,17.91,0.00,1475.929
2019-10-08 08:06:14,17.92,0.00,1475.936
2019-10-08 08:06:15,17.92,0.00,1475.939
2019-10-08 08:06:16,17.92,0.00,1475.946
2019-10-08 08:06:17,17.92,0.00,1475.949
2019-10-08 08:06:18,17.92,0.00,1475.959
2019-10-08 08:06:19,17.93,0.00,1475.959
2019-10-08 08:06:20,17.93,0.00,1475.965
2019-10-08 08:06:21,17.93,0.00,1475.975
2019-10-08 08:06:22,17.93,0.00,1475.975
2019-10-08 08:06:23,17.93,0.00,1475.981
2019-10-08 08:06:24,17.93,0.00,1475.985
2019-10-08 08:06:25,17.93,0.00,1475.991
2019-10-08 08:06:26,17.93,0.00,1475.994
2019-10-08 08:06:27,17.94,0.00,1476.001
2019-10-08 08:06:28,17.94,0.00,1476.001
2019-10-08 08:06:29,17.94,0.00,1476.010
2019-10-08 08:06:30,17.94,0.00,1476.010
2019-10-08 08:06:31,17.94,0.00,1476.014
2019-10-08 08:06:32,17.94,0.00,1476.023
2019-10-08 08:06:33,17.95,0.00,1476.030
2019-10-08 08:06:34,17.95,0.00,1476.033
2019-10-08 08:06:35,17.95,0.00,1476.040
2019-10-08 08:06:36,17.95,0.00,1476.043
2019-10-08 08:06:37,17.95,0.00,1476.049
2019-10-08 08:06:38,17.95,0.00,1476.059
2019-10-08 08:06:39,17.96,0.00,1476.059
2019-10-08 08:06:40,17.96,0.00,1476.069
2019-10-08 08:06:41,17.96,0.00,1476.075
2019-10-08 08:06:42,17.96,0.00,1476.079
2019-10-08 08:06:43,17.96,0.00,1476.079
2019-10-08 08:06:44,17.96,0.00,1476.088
2019-10-08 08:06:45,17.96,0.00,1476.088
2019-10-08 08:06:46,17.96,0.00,1476.095
2019-10-08 08:06:47,17.96,0.00,1476.098
2019-10-08 08:06:48,17.96,0.00,1476.098
2019-10-08 08:06:49,17.97,0.00,1476.098
2019-10-08 08:06:50,17.96,0.00,1476.098
2019-10-08 08:06:51,17.96,0.00,1476.098
2019-10-08 08:06:52,17.96,0.00,1476.098
2019-10-08 08:06:53,17.96,0.00,1476.095
2019-10-08 08:06:54,17.96,0.00,1476.088
2019-10-08 08:06:55,17.96,0.00,1476.088
2019-10-08 08:06:56,17.96,0.00,1476.085
2019-10-08 08:06:57,17.95,0.00,1476.075
2019-10-08 08:06:58,17.95,0.00,1476.075
2019-10-08 08:06:59,17.95,0.00,1476.069
2019-10-08 08:07:00,17.95,0.00,1476.059
2019-10-08 08:07:01,17.95,0.00,1476.059
2019-10-08 08:07:02,17.95,0.00,1476.053
2019-10-08 08:07:03,17.95,0.00,1476.053
2019-10-08 08:07:04,17.95,0.00,1476.049
2019-10-08 08:07:05,17.95,0.00,1476.049
2019-10-08 08:07:06,17.95,0.00,1476.043
2019-10-08 08:07:07,17.94,0.00,1476.040
2019-10-08 08:07:08,17.94,0.00,1476.040
2019-10-08 08:07:09,17.94,0.00,1476.033
2019-10-08 08:07:10,17.94,0.00,1476.033
2019-10-08 08:07:11,17.94,0.00,1476.033
2019-10-08 08:07:12,17.94,0.00,1476.030
2019-10-08 08:07:13,17.94,0.00,1476.030
2019-10-08 08:07:14,17.94,0.00,1476.030
2019-10-08 08:07:15,17.94,0.00,1476.023
2019-10-08 08:07:16,17.94,0.00,1476.023
2019-10-08 08:07:17,17.94,0.00,1476.023
2019-10-08 08:07:18,17.94,0.00,1476.023
2019-10-08 08:07:19,17.94,0.00,1476.023
2019-10-08 08:07:20,17.94,0.00,1476.020
2019-10-08 08:07:21,17.94,0.00,1476.020
2019-10-08 08:07:22,17.94,0.00,1476.020
2019-10-08 08:07:23,17.94,0.00,1476.014
2019-10-08 08:07:24,17.94,0.00,1476.014
2019-10-08 08:07:25,17.94,0.00,1476.010
2019-10-08 08:07:26,17.94,0.00,1476.010
2019-10-08 08:07:27,17.94,0.00,1476.010
2019-10-08 08:07:28,17.94,0.00,1476.010
2019-10-08 08:07:29,17.94,0.00,1476.010
2019-10-08 08:07:30,17.94,0.00,1476.010
2019-10-08 08:07:31,17.94,0.00,1476.010
2019-10-08 08:07:32,17.93,0.00,1476.010
2019-10-08 08:07:33,17.93,0.00,1476.010
2019-10-08 08:07:34,17.93,0.00,1476.004
2019-10-08 08:07:35,17.93,0.00,1476.004
2019-10-08 08:07:36,17.93,0.00,1476.004
2019-10-08 08:07:37,17.93,0.00,1476.001
2019-10-08 08:07:38,17.93,0.00,1476.001
2019-10-08 08:07:39,17.93,0.00,1476.001
2019-10-08 08:07:40,17.93,0.00,1475.994
2019-10-08 08:07:41,17.93,0.00,1475.994
2019-10-08 08:07:42,17.93,0.00,1475.994
2019-10-08 08:07:43,17.93,0.00,1475.994
2019-10-08 08:07:44,17.93,0.00,1475.991
2019-10-08 08:07:45,17.93,0.00,1475.991
2019-10-08 08:07:46,17.93,0.00,1475.985
2019-10-08 08:07:47,17.93,0.00,1475.985
2019-10-08 08:07:48,17.93,0.00,1475.985
2019-10-08 08:07:49,17.93,0.00,1475.981
2019-10-08 08:07:50,17.93,0.00,1475.981
2019-10-08 08:07:51,17.93,0.00,1475.981
2019-10-08 08:07:52,17.93,0.00,1475.975
2019-10-08 08:07:53,17.93,0.00,1475.975
2019-10-08 08:07:54,17.93,0.00,1475.975
2019-10-08 08:07:55,17.93,0.00,1475.972
2019-10-08 08:07:56,17.92,0.00,1475.972
2019-10-08 08:07:57,17.92,0.00,1475.972
2019-10-08 08:07:58,17.92,0.00,1475.965
2019-10-08 08:07:59,17.92,0.00,1475.965
2019-10-08 08:08:00,17.92,0.00,1475.959
2019-10-08 08:08:01,17.92,0.00,1475.955
2019-10-08 08:08:02,17.92,0.00,1475.955
2019-10-08 08:08:03,17.92,0.00,1475.949
2019-10-08 08:08:04,17.91,0.00,1475.946
2019-10-08 08:08:05,17.91,0.00,1475.946
2019-10-08 08:08:06,17.91,0.00,1475.939
2019-10-08 08:08:07,17.91,0.00,1475.936
2019-10-08 08:08:08,17.91,0.00,1475.936
2019-10-08 08:08:09,17.91,0.00,1475.929
2019-10-08 08:08:10,17.91,0.00,1475.926
2019-10-08 08:08:11,17.91,0.00,1475.920
2019-10-08 08:08:12,17.91,0.00,1475.916
2019-10-08 08:08:13,17.90,0.00,1475.910
2019-10-08 08:08:14,17.90,0.00,1475.907
2019-10-08 08:08:15,17.90,0.00,1475.897
2019-10-08 08:08:16,17.90,0.00,1475.897
2019-10-08 08:08:17,17.90,0.00,1475.890
2019-10-08 08:08:18,17.90,0.00,1475.887
2019-10-08 08:08:19,17.89,0.00,1475.881
2019-10-08 08:08:20,17.89,0.00,1475.877
2019-10-08 08:08:21,17.89,0.00,1475.871
2019-10-08 08:08:22,17.89,0.00,1475.868
2019-10-08 08:08:23,17.89,0.00,1475.868
2019-10-08 08:08:24,17.89,0.00,1475.861
2019-10-08 08:08:25,17.89,0.00,1475.858
2019-10-08 08:08:26,17.89,0.00,1475.851
2019-10-08 08:08:27,17.89,0.00,1475.845
2019-10-08 08:08:28,17.88,0.00,1475.842
2019-10-08 08:08:29,17.88,0.00,1475.842
2019-10-08 08:08:30,17.88,0.00,1475.835
2019-10-08 08:08:31,17.88,0.00,1475.835
2019-10-08 08:08:32,17.88,0.00,1475.832
2019-10-08 08:08:33,17.88,0.00,1475.832
2019-10-08 08:08:34,17.88,0.00,1475.825
2019-10-08 08:08:35,17.88,0.00,1475.825
2019-10-08 08:08:36,17.88,0.00,1475.822
2019-10-08 08:08:37,17.88,0.00,1475.822
2019-10-08 08:08:38,17.88,0.00,1475.822
2019-10-08 08:08:39,17.88,0.00,1475.816
2019-10-08 08:08:40,17.88,0.00,1475.816
2019-10-08 08:08:41,17.88,0.00,1475.816
2019-10-08 08:08:42,17.88,0.00,1475.816
2019-10-08 08:08:43,17.88,0.00,1475.816
2019-10-08 08:08:44,17.88,0.00,1475.816
2019-10-08 08:08:45,17.88,0.00,1475.816
2019-10-08 08:08:46,17.88,0.00,1475.816
2019-10-08 08:08:47,17.88,0.00,1475.816
2019-10-08 08:08:48,17.88,0.00,1475.816
2019-10-08 08:08:49,17.88,0.00,1475.822
2019-10-08 08:08:50,17.88,0.00,1475.822
2019-10-08 08:08:51,17.88,0.00,1475.825
2019-10-08 08:08:52,17.88,0.00,1475.825
2019-10-08 08:08:53,17.88,0.00,1475.825
2019-10-08 08:08:54,17.88,0.00,1475.825
2019-10-08 08:08:55,17.88,0.00,1475.822
2019-10-08 08:08:56,17.88,0.00,1475.822
2019-10-08 08:08:57,17.88,0.00,1475.822
2019-10-08 08:08:58,17.88,0.00,1475.822
2019-10-08 08:08:59,17.88,0.00,1475.822
2019-10-08 08:09:00,17.88,0.00,1475.822
2019-10-08 08:09:01,17.88,0.00,1475.825
2019-10-08 08:09:02,17.88,0.00,1475.825
2019-10-08 08:09:03,17.88,0.00,1475.825
2019-10-08 08:09:04,17.88,0.00,1475.825
